frame.number,frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,ip.ttl,tcp.flags
"5133","1411632958.832749000","200","37.187.81.8","155.158.170.9","443","62231","64","24"
"5134","1411632958.845462000","1044","37.187.81.8","155.158.170.9","443","62222","64","24"
"5135","1411632958.871343000","107","155.158.170.9","37.187.81.8","62232","443","118","24"
"5136","1411632958.871889000","107","155.158.170.9","37.187.81.8","62229","443","118","24"
"5137","1411632958.872578000","107","155.158.170.9","37.187.81.8","62228","443","118","24"
"5138","1411632958.873049000","107","155.158.170.9","37.187.81.8","62230","443","118","24"
"5139","1411632958.873565000","107","155.158.170.9","37.187.81.8","62231","443","118","24"
"5140","1411632958.873851000","56","155.158.170.9","37.187.81.8","62232","443","118","17"
"5141","1411632958.873947000","87","37.187.81.8","155.158.170.9","443","62232","64","24"
"5142","1411632958.874015000","56","37.187.81.8","155.158.170.9","443","62232","64","17"
"5143","1411632958.874495000","620","155.158.170.9","37.187.81.8","62229","443","118","24"
"5144","1411632958.874514000","56","37.187.81.8","155.158.170.9","443","62229","64","16"
"5145","1411632958.874794000","56","155.158.170.9","37.187.81.8","62230","443","118","17"
"5146","1411632958.874874000","610","155.158.170.9","37.187.81.8","62228","443","118","24"
"5147","1411632958.874894000","56","37.187.81.8","155.158.170.9","443","62228","64","16"
"5148","1411632958.875170000","56","155.158.170.9","37.187.81.8","62231","443","118","17"
"5149","1411632958.875436000","87","37.187.81.8","155.158.170.9","443","62231","64","24"
"5150","1411632958.875500000","56","37.187.81.8","155.158.170.9","443","62231","64","17"
"5151","1411632958.875607000","87","37.187.81.8","155.158.170.9","443","62230","64","24"
"5152","1411632958.875656000","56","37.187.81.8","155.158.170.9","443","62230","64","17"
"5153","1411632958.877211000","68","155.158.170.9","37.187.81.8","62233","443","118","2"
"5154","1411632958.877270000","68","37.187.81.8","155.158.170.9","443","62233","64","18"
"5155","1411632958.877903000","68","155.158.170.9","37.187.81.8","62234","443","118","2"
"5156","1411632958.877943000","68","37.187.81.8","155.158.170.9","443","62234","64","18"
"5157","1411632958.878672000","68","155.158.170.9","37.187.81.8","62235","443","118","2"
"5158","1411632958.878733000","68","37.187.81.8","155.158.170.9","443","62235","64","18"
"5159","1411632958.879643000","1516","37.187.81.8","155.158.170.9","443","62228","64","16"
"5160","1411632958.879693000","715","37.187.81.8","155.158.170.9","443","62228","64","24"
"5161","1411632958.883504000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5162","1411632958.883553000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5163","1411632958.883574000","781","37.187.81.8","155.158.170.9","443","62229","64","24"
"5164","1411632958.887627000","613","155.158.170.9","37.187.81.8","62222","443","118","24"
"5165","1411632958.889105000","1101","37.187.81.8","155.158.170.9","443","62222","64","24"
"5166","1411632958.911931000","56","155.158.170.9","37.187.81.8","62232","443","118","20"
"5167","1411632958.913893000","56","155.158.170.9","37.187.81.8","62231","443","118","20"
"5168","1411632958.914258000","56","155.158.170.9","37.187.81.8","62230","443","118","20"
"5169","1411632958.915246000","56","155.158.170.9","37.187.81.8","62233","443","118","16"
"5170","1411632958.915374000","56","155.158.170.9","37.187.81.8","62234","443","118","16"
"5171","1411632958.915868000","573","155.158.170.9","37.187.81.8","62233","443","118","24"
"5172","1411632958.915910000","56","37.187.81.8","155.158.170.9","443","62233","64","16"
"5173","1411632958.916295000","573","155.158.170.9","37.187.81.8","62234","443","118","24"
"5174","1411632958.916322000","56","37.187.81.8","155.158.170.9","443","62234","64","16"
"5175","1411632958.916392000","56","155.158.170.9","37.187.81.8","62235","443","118","16"
"5176","1411632958.916894000","200","37.187.81.8","155.158.170.9","443","62233","64","24"
"5177","1411632958.917169000","573","155.158.170.9","37.187.81.8","62235","443","118","24"
"5178","1411632958.917191000","56","37.187.81.8","155.158.170.9","443","62235","64","16"
"5179","1411632958.917682000","200","37.187.81.8","155.158.170.9","443","62234","64","24"
"5180","1411632958.918062000","56","155.158.170.9","37.187.81.8","62228","443","118","16"
"5181","1411632958.918346000","200","37.187.81.8","155.158.170.9","443","62235","64","24"
"5182","1411632958.920034000","624","155.158.170.9","37.187.81.8","62228","443","118","24"
"5183","1411632958.922063000","1516","37.187.81.8","155.158.170.9","443","62228","64","16"
"5184","1411632958.922196000","1516","37.187.81.8","155.158.170.9","443","62228","64","16"
"5185","1411632958.922225000","490","37.187.81.8","155.158.170.9","443","62228","64","24"
"5186","1411632958.922980000","56","155.158.170.9","37.187.81.8","62229","443","118","16"
"5187","1411632958.924676000","611","155.158.170.9","37.187.81.8","62229","443","118","24"
"5188","1411632958.928437000","641","155.158.170.9","37.187.81.8","62222","443","118","24"
"5189","1411632958.930696000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5190","1411632958.930730000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5191","1411632958.930780000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5192","1411632958.930802000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5193","1411632958.930824000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5194","1411632958.930873000","1288","37.187.81.8","155.158.170.9","443","62229","64","24"
"5195","1411632958.931124000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5196","1411632958.931170000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5197","1411632958.931204000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5198","1411632958.931246000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5199","1411632958.933215000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5200","1411632958.933248000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5201","1411632958.933270000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5202","1411632958.933304000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5203","1411632958.933327000","1418","37.187.81.8","155.158.170.9","443","62222","64","24"
"5204","1411632958.955313000","107","155.158.170.9","37.187.81.8","62233","443","118","24"
"5205","1411632958.955997000","640","155.158.170.9","37.187.81.8","62233","443","118","24"
"5206","1411632958.956028000","56","37.187.81.8","155.158.170.9","443","62233","64","16"
"5207","1411632958.956239000","107","155.158.170.9","37.187.81.8","62234","443","118","24"
"5208","1411632958.956502000","107","155.158.170.9","37.187.81.8","62235","443","118","24"
"5209","1411632958.956942000","648","155.158.170.9","37.187.81.8","62234","443","118","24"
"5210","1411632958.956960000","56","37.187.81.8","155.158.170.9","443","62234","64","16"
"5211","1411632958.957212000","617","155.158.170.9","37.187.81.8","62235","443","118","24"
"5212","1411632958.957224000","56","37.187.81.8","155.158.170.9","443","62235","64","16"
"5213","1411632958.959281000","1374","37.187.81.8","155.158.170.9","443","62235","64","24"
"5214","1411632958.960872000","56","155.158.170.9","37.187.81.8","62228","443","118","16"
"5215","1411632958.962481000","616","155.158.170.9","37.187.81.8","62228","443","118","24"
"5216","1411632958.963460000","1418","37.187.81.8","155.158.170.9","443","62228","64","24"
"5217","1411632958.963730000","1516","37.187.81.8","155.158.170.9","443","62233","64","16"
"5218","1411632958.963772000","221","37.187.81.8","155.158.170.9","443","62233","64","24"
"5219","1411632958.966041000","444","37.187.81.8","155.158.170.9","443","62234","64","24"
"5220","1411632958.975100000","56","155.158.170.9","37.187.81.8","62229","443","118","16"
"5221","1411632958.975190000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5222","1411632958.975260000","56","155.158.170.9","37.187.81.8","62229","443","118","16"
"5223","1411632958.975281000","1516","37.187.81.8","155.158.170.9","443","62229","64","24"
"5224","1411632958.975340000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5225","1411632958.975498000","1516","37.187.81.8","155.158.170.9","443","62229","64","16"
"5226","1411632958.975562000","56","155.158.170.9","37.187.81.8","62222","443","118","16"
"5227","1411632958.975614000","66","37.187.81.8","155.158.170.9","443","62229","64","24"
"5228","1411632958.975718000","93","37.187.81.8","155.158.170.9","443","62229","64","24"
"5229","1411632958.976039000","624","155.158.170.9","37.187.81.8","62222","443","118","24"
"5230","1411632959.001511000","634","155.158.170.9","37.187.81.8","62235","443","118","24"
"5231","1411632959.002436000","56","155.158.170.9","37.187.81.8","62233","443","118","16"
"5232","1411632959.003671000","637","155.158.170.9","37.187.81.8","62233","443","118","24"
"5233","1411632959.003943000","636","155.158.170.9","37.187.81.8","62228","443","118","24"
"5234","1411632959.004638000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5235","1411632959.004687000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5236","1411632959.004734000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5237","1411632959.004762000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5238","1411632959.004814000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5239","1411632959.004854000","1261","37.187.81.8","155.158.170.9","443","62222","64","24"
"5240","1411632959.005023000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5241","1411632959.005045000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5242","1411632959.005074000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5243","1411632959.005145000","1516","37.187.81.8","155.158.170.9","443","62222","64","16"
"5244","1411632959.005150000","633","155.158.170.9","37.187.81.8","62234","443","118","24"
"5245","1411632959.005390000","504","37.187.81.8","155.158.170.9","443","62222","64","24"
"5246","1411632959.005766000","1020","37.187.81.8","155.158.170.9","443","62234","64","24"
"5247","1411632959.011420000","1020","37.187.81.8","155.158.170.9","443","62235","64","24"
"5248","1411632959.011719000","1018","37.187.81.8","155.158.170.9","443","62233","64","24"
"5249","1411632959.014810000","56","155.158.170.9","37.187.81.8","62229","443","118","16"
"5250","1411632959.015119000","1017","37.187.81.8","155.158.170.9","443","62228","64","24"
"5251","1411632959.016371000","632","155.158.170.9","37.187.81.8","62229","443","118","24"
"5252","1411632959.016968000","1018","37.187.81.8","155.158.170.9","443","62229","64","24"
"5253","1411632959.046082000","56","155.158.170.9","37.187.81.8","62222","443","118","16"
"5254","1411632959.046214000","56","155.158.170.9","37.187.81.8","62222","443","118","16"
"5255","1411632959.046446000","56","155.158.170.9","37.187.81.8","62222","443","118","16"
"5256","1411632959.072820000","56","155.158.170.9","37.187.81.8","62229","443","118","16"
"5257","1411632959.075983000","56","155.158.170.9","37.187.81.8","62228","443","118","16"
"5258","1411632959.092916000","56","155.158.170.9","37.187.81.8","62234","443","118","16"
"5259","1411632959.106946000","56","155.158.170.9","37.187.81.8","62235","443","118","16"
"5260","1411632959.107106000","56","155.158.170.9","37.187.81.8","62233","443","118","16"
"5261","1411632959.244735000","638","155.158.170.9","37.187.81.8","62229","443","118","24"
"5262","1411632959.245852000","630","155.158.170.9","37.187.81.8","62228","443","118","24"
"5263","1411632959.246020000","631","155.158.170.9","37.187.81.8","62235","443","118","24"
"5264","1411632959.246331000","805","37.187.81.8","155.158.170.9","443","62229","64","24"
"5265","1411632959.246333000","630","155.158.170.9","37.187.81.8","62233","443","118","24"
"5266","1411632959.246608000","630","155.158.170.9","37.187.81.8","62222","443","118","24"
"5267","1411632959.246853000","631","155.158.170.9","37.187.81.8","62234","443","118","24"
"5268","1411632959.247684000","1009","37.187.81.8","155.158.170.9","443","62228","64","24"
"5269","1411632959.247821000","1035","37.187.81.8","155.158.170.9","443","62234","64","24"
"5270","1411632959.248114000","798","37.187.81.8","155.158.170.9","443","62235","64","24"
"5271","1411632959.254060000","1097","37.187.81.8","155.158.170.9","443","62233","64","24"
"5272","1411632959.254439000","1036","37.187.81.8","155.158.170.9","443","62222","64","24"
"5273","1411632959.302363000","620","155.158.170.9","37.187.81.8","62228","443","118","24"
"5274","1411632959.303860000","1516","37.187.81.8","155.158.170.9","443","62228","64","16"
"5275","1411632959.303962000","1516","37.187.81.8","155.158.170.9","443","62228","64","16"
"5276","1411632959.304002000","780","37.187.81.8","155.158.170.9","443","62228","64","24"
"5277","1411632959.307386000","623","155.158.170.9","37.187.81.8","62233","443","118","24"
"5278","1411632959.307635000","624","155.158.170.9","37.187.81.8","62222","443","118","24"
"5279","1411632959.307972000","620","155.158.170.9","37.187.81.8","62234","443","118","24"
"5280","1411632959.308170000","620","155.158.170.9","37.187.81.8","62235","443","118","24"
"5281","1411632959.308577000","622","155.158.170.9","37.187.81.8","62229","443","118","24"
"5282","1411632959.309002000","876","37.187.81.8","155.158.170.9","443","62235","64","24"
"5283","1411632959.309191000","467","37.187.81.8","155.158.170.9","443","62233","64","24"
"5284","1411632959.309433000","958","37.187.81.8","155.158.170.9","443","62234","64","24"
"5285","1411632959.309637000","644","37.187.81.8","155.158.170.9","443","62229","64","24"
"5286","1411632959.311880000","538","37.187.81.8","155.158.170.9","443","62222","64","24"
"5287","1411632959.343137000","56","155.158.170.9","37.187.81.8","62228","443","118","16"
"5288","1411632959.345691000","623","155.158.170.9","37.187.81.8","62228","443","118","24"
"5289","1411632959.346623000","646","37.187.81.8","155.158.170.9","443","62228","64","24"
"5290","1411632959.367675000","56","155.158.170.9","37.187.81.8","62229","443","118","16"
"5291","1411632959.381404000","622","155.158.170.9","37.187.81.8","62222","443","118","24"
"5292","1411632959.381986000","622","155.158.170.9","37.187.81.8","62233","443","118","24"
"5293","1411632959.382282000","633","155.158.170.9","37.187.81.8","62234","443","118","24"
"5294","1411632959.382462000","625","155.158.170.9","37.187.81.8","62229","443","118","24"
"5295","1411632959.382743000","626","155.158.170.9","37.187.81.8","62235","443","118","24"
